terms/0,terms/1,termNames/0,termNames/1,periods/0/name,periods/0/date,periods/0/value,periods/1/name,periods/1/date,periods/1/value,periods/2/name,periods/2/date,periods/2/value,periods/3/name,periods/3/date,periods/3/value,periods/4/name,periods/4/date,periods/4/value,periods/5/name,periods/5/date,periods/5/value,periods/6/name,periods/6/date,periods/6/value,periods/7/name,periods/7/date,periods/7/value,periods/8/name,periods/8/date,periods/8/value,periods/9/name,periods/9/date,periods/9/value,periods/10/name,periods/10/date,periods/10/value,periods/11/name,periods/11/date,periods/11/value,periods/12/name,periods/12/date,periods/12/value,periods/13/name,periods/13/date,periods/13/value,periods/14/name,periods/14/date,periods/14/value,periods/15/name,periods/15/date,periods/15/value,periods/16/name,periods/16/date,periods/16/value,periods/17/name,periods/17/date,periods/17/value,periods/18/name,periods/18/date,periods/18/value,periods/19/name,periods/19/date,periods/19/value,periods/20/name,periods/20/date,periods/20/value,periods/21/name,periods/21/date,periods/21/value,periods/22/name,periods/22/date,periods/22/value,periods/23/name,periods/23/date,periods/23/value
254548,533590,КАРАТОБИНСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,77,2018 год,31.12.2018,78,2009 год,31.12.2009,107,2011 год,31.12.2011,121,2016 год,31.12.2016,105,2010 год,31.12.2010,123,2015 год,31.12.2015,93,2013 год,31.12.2013,119,2014 год,31.12.2014,93,2012 год,31.12.2012,131,2017 год,31.12.2017,62,2022 год,31.12.2022,63,2021 год,31.12.2021,63,2020 год,31.12.2020,76,2023 год,31.12.2023,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
254695,741917,БОКЕЙОРДИНСКИЙ РАЙОН,Всего,2019 год,31.12.2019,70,2018 год,31.12.2018,60,2009 год,31.12.2009,126,2011 год,31.12.2011,113,2016 год,31.12.2016,102,2010 год,31.12.2010,82,2015 год,31.12.2015,96,2013 год,31.12.2013,123,2014 год,31.12.2014,121,2012 год,31.12.2012,126,2017 год,31.12.2017,90,2022 год,31.12.2022,52,2021 год,31.12.2021,59,2020 год,31.12.2020,65,2023 год,31.12.2023,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
254695,533590,БОКЕЙОРДИНСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,70,2018 год,31.12.2018,60,2009 год,31.12.2009,126,2011 год,31.12.2011,113,2016 год,31.12.2016,102,2010 год,31.12.2010,82,2015 год,31.12.2015,96,2013 год,31.12.2013,123,2014 год,31.12.2014,121,2012 год,31.12.2012,126,2017 год,31.12.2017,90,2022 год,31.12.2022,52,2021 год,31.12.2021,59,2020 год,31.12.2020,65,2023 год,31.12.2023,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
255132,741917,СЫРЫМСКИЙ РАЙОН,Всего,2019 год,31.12.2019,58,2018 год,31.12.2018,84,2009 год,31.12.2009,166,2011 год,31.12.2011,180,2016 год,31.12.2016,93,2010 год,31.12.2010,168,2015 год,31.12.2015,109,2013 год,31.12.2013,149,2014 год,31.12.2014,104,2012 год,31.12.2012,124,2017 год,31.12.2017,77,2022 год,31.12.2022,75,2021 год,31.12.2021,52,2020 год,31.12.2020,74,2023 год,31.12.2023,76,,,,,,,,,,,,,,,,,,,,,,,,,,,
255132,533590,СЫРЫМСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,58,2018 год,31.12.2018,84,2009 год,31.12.2009,166,2011 год,31.12.2011,180,2016 год,31.12.2016,93,2010 год,31.12.2010,168,2015 год,31.12.2015,109,2013 год,31.12.2013,149,2014 год,31.12.2014,104,2012 год,31.12.2012,124,2017 год,31.12.2017,77,2022 год,31.12.2022,75,2021 год,31.12.2021,52,2020 год,31.12.2020,74,2023 год,31.12.2023,76,,,,,,,,,,,,,,,,,,,,,,,,,,,
255288,741917,ТАСКАЛИНСКИЙ РАЙОН,Всего,2019 год,31.12.2019,65,2018 год,31.12.2018,72,2009 год,31.12.2009,117,2011 год,31.12.2011,160,2016 год,31.12.2016,69,2010 год,31.12.2010,107,2015 год,31.12.2015,92,2013 год,31.12.2013,127,2014 год,31.12.2014,94,2012 год,31.12.2012,140,2017 год,31.12.2017,66,2022 год,31.12.2022,87,2021 год,31.12.2021,58,2020 год,31.12.2020,57,2023 год,31.12.2023,62,,,,,,,,,,,,,,,,,,,,,,,,,,,
255288,533590,ТАСКАЛИНСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,65,2018 год,31.12.2018,72,2009 год,31.12.2009,117,2011 год,31.12.2011,160,2016 год,31.12.2016,69,2010 год,31.12.2010,107,2015 год,31.12.2015,92,2013 год,31.12.2013,127,2014 год,31.12.2014,94,2012 год,31.12.2012,140,2017 год,31.12.2017,66,2022 год,31.12.2022,87,2021 год,31.12.2021,58,2020 год,31.12.2020,57,2023 год,31.12.2023,62,,,,,,,,,,,,,,,,,,,,,,,,,,,
255407,741917,ТЕРЕКТИНСКИЙ РАЙОН,Всего,2019 год,31.12.2019,65,2018 год,31.12.2018,85,2009 год,31.12.2009,237,2011 год,31.12.2011,246,2016 год,31.12.2016,98,2010 год,31.12.2010,249,2015 год,31.12.2015,111,2013 год,31.12.2013,203,2014 год,31.12.2014,134,2012 год,31.12.2012,238,2017 год,31.12.2017,81,2022 год,31.12.2022,179,2021 год,31.12.2021,72,2020 год,31.12.2020,87,2023 год,31.12.2023,143,,,,,,,,,,,,,,,,,,,,,,,,,,,
255407,533590,ТЕРЕКТИНСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,65,2018 год,31.12.2018,85,2009 год,31.12.2009,237,2011 год,31.12.2011,246,2016 год,31.12.2016,98,2010 год,31.12.2010,249,2015 год,31.12.2015,111,2013 год,31.12.2013,203,2014 год,31.12.2014,134,2012 год,31.12.2012,238,2017 год,31.12.2017,81,2022 год,31.12.2022,179,2021 год,31.12.2021,72,2020 год,31.12.2020,87,2023 год,31.12.2023,143,,,,,,,,,,,,,,,,,,,,,,,,,,,
255505,741917,ЧИНГИРЛАУСКИЙ РАЙОН,Всего,2019 год,31.12.2019,65,2018 год,31.12.2018,73,2009 год,31.12.2009,125,2011 год,31.12.2011,109,2016 год,31.12.2016,74,2010 год,31.12.2010,132,2015 год,31.12.2015,83,2013 год,31.12.2013,102,2014 год,31.12.2014,90,2012 год,31.12.2012,112,2017 год,31.12.2017,72,2022 год,31.12.2022,62,2021 год,31.12.2021,58,2020 год,31.12.2020,60,2023 год,31.12.2023,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
255505,533590,ЧИНГИРЛАУСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,65,2018 год,31.12.2018,73,2009 год,31.12.2009,125,2011 год,31.12.2011,109,2016 год,31.12.2016,74,2010 год,31.12.2010,132,2015 год,31.12.2015,83,2013 год,31.12.2013,102,2014 год,31.12.2014,90,2012 год,31.12.2012,112,2017 год,31.12.2017,72,2022 год,31.12.2022,62,2021 год,31.12.2021,58,2020 год,31.12.2020,60,2023 год,31.12.2023,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
255578,741917,ТАРАЗ Г.А.,Всего,2019 год,31.12.2019,3335,2018 год,31.12.2018,3444,2009 год,31.12.2009,3048,2011 год,31.12.2011,3525,2016 год,31.12.2016,3304,2010 год,31.12.2010,3005,2015 год,31.12.2015,3412,2013 год,31.12.2013,3792,2014 год,31.12.2014,3722,2012 год,31.12.2012,3671,2017 год,31.12.2017,3329,2022 год,31.12.2022,2861,2021 год,31.12.2021,3266,2020 год,31.12.2020,3094,2023 год,31.12.2023,2762,,,,,,,,,,,,,,,,,,,,,,,,,,,
255578,533589,ТАРАЗ Г.А.,городская местность,2019 год,31.12.2019,3335,2018 год,31.12.2018,3444,2009 год,31.12.2009,3048,2011 год,31.12.2011,3525,2016 год,31.12.2016,3304,2010 год,31.12.2010,3005,2015 год,31.12.2015,3412,2013 год,31.12.2013,3792,2014 год,31.12.2014,3722,2012 год,31.12.2012,3671,2017 год,31.12.2017,3329,2022 год,31.12.2022,2861,2021 год,31.12.2021,3266,2020 год,31.12.2020,3094,2023 год,31.12.2023,2762,,,,,,,,,,,,,,,,,,,,,,,,,,,
255580,741917,БАЙЗАКСКИЙ РАЙОН,Всего,2019 год,31.12.2019,538,2018 год,31.12.2018,524,2009 год,31.12.2009,607,2011 год,31.12.2011,841,2016 год,31.12.2016,633,2010 год,31.12.2010,727,2015 год,31.12.2015,579,2013 год,31.12.2013,738,2014 год,31.12.2014,719,2012 год,31.12.2012,762,2017 год,31.12.2017,574,2022 год,31.12.2022,572,2021 год,31.12.2021,551,2020 год,31.12.2020,508,2023 год,31.12.2023,508,,,,,,,,,,,,,,,,,,,,,,,,,,,
255580,533590,БАЙЗАКСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,538,2018 год,31.12.2018,524,2009 год,31.12.2009,607,2011 год,31.12.2011,841,2016 год,31.12.2016,633,2010 год,31.12.2010,727,2015 год,31.12.2015,579,2013 год,31.12.2013,738,2014 год,31.12.2014,719,2012 год,31.12.2012,762,2017 год,31.12.2017,574,2022 год,31.12.2022,572,2021 год,31.12.2021,551,2020 год,31.12.2020,508,2023 год,31.12.2023,508,,,,,,,,,,,,,,,,,,,,,,,,,,,
255668,741917,ЖАМБЫЛСКИЙ РАЙОН,Всего,2019 год,31.12.2019,314,2018 год,31.12.2018,366,2009 год,31.12.2009,610,2011 год,31.12.2011,555,2016 год,31.12.2016,377,2010 год,31.12.2010,595,2015 год,31.12.2015,386,2013 год,31.12.2013,592,2014 год,31.12.2014,406,2012 год,31.12.2012,643,2017 год,31.12.2017,360,2022 год,31.12.2022,482,2021 год,31.12.2021,293,2020 год,31.12.2020,312,2023 год,31.12.2023,402,,,,,,,,,,,,,,,,,,,,,,,,,,,
255668,533590,ЖАМБЫЛСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,314,2018 год,31.12.2018,366,2009 год,31.12.2009,610,2011 год,31.12.2011,555,2016 год,31.12.2016,377,2010 год,31.12.2010,595,2015 год,31.12.2015,386,2013 год,31.12.2013,592,2014 год,31.12.2014,406,2012 год,31.12.2012,643,2017 год,31.12.2017,360,2022 год,31.12.2022,482,2021 год,31.12.2021,293,2020 год,31.12.2020,312,2023 год,31.12.2023,402,,,,,,,,,,,,,,,,,,,,,,,,,,,
255780,741917,ЖУАЛЫНСКИЙ РАЙОН,Всего,2019 год,31.12.2019,253,2018 год,31.12.2018,276,2009 год,31.12.2009,358,2011 год,31.12.2011,380,2016 год,31.12.2016,354,2010 год,31.12.2010,396,2015 год,31.12.2015,303,2013 год,31.12.2013,414,2014 год,31.12.2014,370,2012 год,31.12.2012,428,2017 год,31.12.2017,288,2022 год,31.12.2022,326,2021 год,31.12.2021,264,2020 год,31.12.2020,271,2023 год,31.12.2023,244,,,,,,,,,,,,,,,,,,,,,,,,,,,
255780,533590,ЖУАЛЫНСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,253,2018 год,31.12.2018,276,2009 год,31.12.2009,358,2011 год,31.12.2011,380,2016 год,31.12.2016,354,2010 год,31.12.2010,396,2015 год,31.12.2015,303,2013 год,31.12.2013,414,2014 год,31.12.2014,370,2012 год,31.12.2012,428,2017 год,31.12.2017,288,2022 год,31.12.2022,326,2021 год,31.12.2021,264,2020 год,31.12.2020,271,2023 год,31.12.2023,244,,,,,,,,,,,,,,,,,,,,,,,,,,,
255879,741917,КОРДАЙСКИЙ РАЙОН,Всего,2019 год,31.12.2019,1170,2018 год,31.12.2018,1066,2009 год,31.12.2009,1152,2011 год,31.12.2011,1358,2016 год,31.12.2016,1093,2010 год,31.12.2010,1226,2015 год,31.12.2015,1202,2013 год,31.12.2013,1331,2014 год,31.12.2014,1259,2012 год,31.12.2012,1335,2017 год,31.12.2017,1084,2022 год,31.12.2022,1070,2021 год,31.12.2021,1067,2020 год,31.12.2020,1135,2023 год,31.12.2023,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,
255879,533590,КОРДАЙСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,1170,2018 год,31.12.2018,1066,2009 год,31.12.2009,1152,2011 год,31.12.2011,1358,2016 год,31.12.2016,1093,2010 год,31.12.2010,1226,2015 год,31.12.2015,1202,2013 год,31.12.2013,1331,2014 год,31.12.2014,1259,2012 год,31.12.2012,1335,2017 год,31.12.2017,1084,2022 год,31.12.2022,1070,2021 год,31.12.2021,1067,2020 год,31.12.2020,1135,2023 год,31.12.2023,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,
255978,741917,РАЙОН ТУРАРА РЫСКУЛОВА,Всего,2019 год,31.12.2019,350,2018 год,31.12.2018,395,2009 год,31.12.2009,502,2011 год,31.12.2011,601,2016 год,31.12.2016,435,2010 год,31.12.2010,500,2015 год,31.12.2015,496,2013 год,31.12.2013,601,2014 год,31.12.2014,634,2012 год,31.12.2012,565,2017 год,31.12.2017,413,2022 год,31.12.2022,390,2021 год,31.12.2021,360,2020 год,31.12.2020,466,2023 год,31.12.2023,382,,,,,,,,,,,,,,,,,,,,,,,,,,,
255978,533590,РАЙОН ТУРАРА РЫСКУЛОВА,сельская местность,2019 год,31.12.2019,350,2018 год,31.12.2018,395,2009 год,31.12.2009,502,2011 год,31.12.2011,601,2016 год,31.12.2016,435,2010 год,31.12.2010,500,2015 год,31.12.2015,496,2013 год,31.12.2013,601,2014 год,31.12.2014,634,2012 год,31.12.2012,565,2017 год,31.12.2017,413,2022 год,31.12.2022,390,2021 год,31.12.2021,360,2020 год,31.12.2020,466,2023 год,31.12.2023,382,,,,,,,,,,,,,,,,,,,,,,,,,,,
256156,741917,МЕРКЕНСКИЙ РАЙОН,Всего,2019 год,31.12.2019,491,2018 год,31.12.2018,493,2009 год,31.12.2009,754,2011 год,31.12.2011,807,2016 год,31.12.2016,539,2010 год,31.12.2010,812,2015 год,31.12.2015,644,2013 год,31.12.2013,948,2014 год,31.12.2014,871,2012 год,31.12.2012,923,2017 год,31.12.2017,535,2022 год,31.12.2022,488,2021 год,31.12.2021,491,2020 год,31.12.2020,518,2023 год,31.12.2023,458,,,,,,,,,,,,,,,,,,,,,,,,,,,
256156,533590,МЕРКЕНСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,491,2018 год,31.12.2018,493,2009 год,31.12.2009,754,2011 год,31.12.2011,807,2016 год,31.12.2016,539,2010 год,31.12.2010,812,2015 год,31.12.2015,644,2013 год,31.12.2013,948,2014 год,31.12.2014,871,2012 год,31.12.2012,923,2017 год,31.12.2017,535,2022 год,31.12.2022,488,2021 год,31.12.2021,491,2020 год,31.12.2020,518,2023 год,31.12.2023,458,,,,,,,,,,,,,,,,,,,,,,,,,,,
256255,741917,МОЙЫНКУМСКИЙ РАЙОН,Всего,2019 год,31.12.2019,154,2018 год,31.12.2018,142,2009 год,31.12.2009,240,2011 год,31.12.2011,230,2016 год,31.12.2016,192,2010 год,31.12.2010,252,2015 год,31.12.2015,175,2013 год,31.12.2013,239,2014 год,31.12.2014,210,2012 год,31.12.2012,251,2017 год,31.12.2017,166,2022 год,31.12.2022,149,2021 год,31.12.2021,172,2020 год,31.12.2020,155,2023 год,31.12.2023,177,,,,,,,,,,,,,,,,,,,,,,,,,,,
256255,533590,МОЙЫНКУМСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,154,2018 год,31.12.2018,142,2009 год,31.12.2009,240,2011 год,31.12.2011,230,2016 год,31.12.2016,192,2010 год,31.12.2010,252,2015 год,31.12.2015,175,2013 год,31.12.2013,239,2014 год,31.12.2014,210,2012 год,31.12.2012,251,2017 год,31.12.2017,166,2022 год,31.12.2022,149,2021 год,31.12.2021,172,2020 год,31.12.2020,155,2023 год,31.12.2023,177,,,,,,,,,,,,,,,,,,,,,,,,,,,
256365,741917,САРЫСУСКИЙ РАЙОН,Всего,2019 год,31.12.2019,230,2018 год,31.12.2018,230,2009 год,31.12.2009,358,2011 год,31.12.2011,456,2016 год,31.12.2016,259,2010 год,31.12.2010,391,2015 год,31.12.2015,232,2013 год,31.12.2013,363,2014 год,31.12.2014,343,2012 год,31.12.2012,343,2017 год,31.12.2017,215,2022 год,31.12.2022,237,2021 год,31.12.2021,196,2020 год,31.12.2020,236,2023 год,31.12.2023,210,,,,,,,,,,,,,,,,,,,,,,,,,,,
256365,533589,САРЫСУСКИЙ РАЙОН,городская местность,2019 год,31.12.2019,153,2018 год,31.12.2018,157,2009 год,31.12.2009,171,2011 год,31.12.2011,272,2016 год,31.12.2016,160,2010 год,31.12.2010,207,2015 год,31.12.2015,153,2013 год,31.12.2013,211,2014 год,31.12.2014,214,2012 год,31.12.2012,206,2017 год,31.12.2017,139,2022 год,31.12.2022,166,2021 год,31.12.2021,137,2020 год,31.12.2020,141,2023 год,31.12.2023,144,,,,,,,,,,,,,,,,,,,,,,,,,,,
256365,533590,САРЫСУСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,77,2018 год,31.12.2018,73,2009 год,31.12.2009,187,2011 год,31.12.2011,184,2016 год,31.12.2016,99,2010 год,31.12.2010,184,2015 год,31.12.2015,79,2013 год,31.12.2013,152,2014 год,31.12.2014,129,2012 год,31.12.2012,137,2017 год,31.12.2017,76,2022 год,31.12.2022,71,2021 год,31.12.2021,59,2020 год,31.12.2020,95,2023 год,31.12.2023,66,,,,,,,,,,,,,,,,,,,,,,,,,,,
256442,741917,ТАЛАССКИЙ РАЙОН,Всего,2019 год,31.12.2019,238,2018 год,31.12.2018,237,2009 год,31.12.2009,385,2011 год,31.12.2011,372,2016 год,31.12.2016,255,2010 год,31.12.2010,401,2015 год,31.12.2015,268,2013 год,31.12.2013,390,2014 год,31.12.2014,331,2012 год,31.12.2012,371,2017 год,31.12.2017,244,2022 год,31.12.2022,220,2021 год,31.12.2021,207,2020 год,31.12.2020,260,2023 год,31.12.2023,225,,,,,,,,,,,,,,,,,,,,,,,,,,,
256442,533589,ТАЛАССКИЙ РАЙОН,городская местность,2019 год,31.12.2019,160,2018 год,31.12.2018,142,2009 год,31.12.2009,199,2011 год,31.12.2011,226,2016 год,31.12.2016,164,2010 год,31.12.2010,202,2015 год,31.12.2015,156,2013 год,31.12.2013,232,2014 год,31.12.2014,205,2012 год,31.12.2012,207,2017 год,31.12.2017,149,2022 год,31.12.2022,141,2021 год,31.12.2021,137,2020 год,31.12.2020,166,2023 год,31.12.2023,133,,,,,,,,,,,,,,,,,,,,,,,,,,,
256442,533590,ТАЛАССКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,78,2018 год,31.12.2018,95,2009 год,31.12.2009,186,2011 год,31.12.2011,146,2016 год,31.12.2016,91,2010 год,31.12.2010,199,2015 год,31.12.2015,112,2013 год,31.12.2013,158,2014 год,31.12.2014,126,2012 год,31.12.2012,164,2017 год,31.12.2017,95,2022 год,31.12.2022,79,2021 год,31.12.2021,70,2020 год,31.12.2020,94,2023 год,31.12.2023,92,,,,,,,,,,,,,,,,,,,,,,,,,,,
256504,741917,ШУСКИЙ РАЙОН,Всего,2019 год,31.12.2019,733,2018 год,31.12.2018,705,2009 год,31.12.2009,812,2011 год,31.12.2011,776,2016 год,31.12.2016,623,2010 год,31.12.2010,700,2015 год,31.12.2015,628,2013 год,31.12.2013,960,2014 год,31.12.2014,750,2012 год,31.12.2012,1011,2017 год,31.12.2017,629,2022 год,31.12.2022,666,2021 год,31.12.2021,600,2020 год,31.12.2020,635,2023 год,31.12.2023,570,,,,,,,,,,,,,,,,,,,,,,,,,,,
256504,533589,ШУСКИЙ РАЙОН,городская местность,2019 год,31.12.2019,425,2018 год,31.12.2018,315,2009 год,31.12.2009,311,2011 год,31.12.2011,321,2016 год,31.12.2016,271,2010 год,31.12.2010,268,2015 год,31.12.2015,262,2013 год,31.12.2013,413,2014 год,31.12.2014,296,2012 год,31.12.2012,393,2017 год,31.12.2017,257,2022 год,31.12.2022,319,2021 год,31.12.2021,261,2020 год,31.12.2020,277,2023 год,31.12.2023,256,,,,,,,,,,,,,,,,,,,,,,,,,,,
256504,533590,ШУСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,308,2018 год,31.12.2018,390,2009 год,31.12.2009,501,2011 год,31.12.2011,455,2016 год,31.12.2016,352,2010 год,31.12.2010,432,2015 год,31.12.2015,366,2013 год,31.12.2013,547,2014 год,31.12.2014,454,2012 год,31.12.2012,618,2017 год,31.12.2017,372,2022 год,31.12.2022,347,2021 год,31.12.2021,339,2020 год,31.12.2020,358,2023 год,31.12.2023,314,,,,,,,,,,,,,,,,,,,,,,,,,,,
256620,741917,КАРАГАНДА Г.А.,Всего,2019 год,31.12.2019,4518,2018 год,31.12.2018,4755,2009 год,31.12.2009,4767,2011 год,31.12.2011,5343,2016 год,31.12.2016,4655,2010 год,31.12.2010,5120,2015 год,31.12.2015,4947,2013 год,31.12.2013,5601,2014 год,31.12.2014,5332,2012 год,31.12.2012,5500,2017 год,31.12.2017,4899,2022 год,31.12.2022,3840,2021 год,31.12.2021,4388,2020 год,31.12.2020,4150,2023 год,31.12.2023,3668,,,,,,,,,,,,,,,,,,,,,,,,,,,
256620,533589,КАРАГАНДА Г.А.,городская местность,2019 год,31.12.2019,4518,2018 год,31.12.2018,4755,2009 год,31.12.2009,4767,2011 год,31.12.2011,5343,2016 год,31.12.2016,4655,2010 год,31.12.2010,5120,2015 год,31.12.2015,4947,2013 год,31.12.2013,5601,2014 год,31.12.2014,5332,2012 год,31.12.2012,5500,2017 год,31.12.2017,4899,2022 год,31.12.2022,3840,2021 год,31.12.2021,4388,2020 год,31.12.2020,4150,2023 год,31.12.2023,3668,,,,,,,,,,,,,,,,,,,,,,,,,,,
256627,741917,БАЛХАШ Г.А.,Всего,2019 год,31.12.2019,675,2018 год,31.12.2018,700,2009 год,31.12.2009,737,2011 год,31.12.2011,796,2016 год,31.12.2016,712,2010 год,31.12.2010,807,2015 год,31.12.2015,739,2013 год,31.12.2013,874,2014 год,31.12.2014,790,2012 год,31.12.2012,833,2017 год,31.12.2017,657,2022 год,31.12.2022,529,2021 год,31.12.2021,600,2020 год,31.12.2020,611,2023 год,31.12.2023,613,,,,,,,,,,,,,,,,,,,,,,,,,,,
256627,533589,БАЛХАШ Г.А.,городская местность,2019 год,31.12.2019,675,2018 год,31.12.2018,700,2009 год,31.12.2009,737,2011 год,31.12.2011,796,2016 год,31.12.2016,712,2010 год,31.12.2010,807,2015 год,31.12.2015,739,2013 год,31.12.2013,874,2014 год,31.12.2014,790,2012 год,31.12.2012,833,2017 год,31.12.2017,657,2022 год,31.12.2022,529,2021 год,31.12.2021,600,2020 год,31.12.2020,611,2023 год,31.12.2023,613,,,,,,,,,,,,,,,,,,,,,,,,,,,
256636,741917,ЖЕЗКАЗГАН Г.А.,Всего,2019 год,31.12.2019,711,2018 год,31.12.2018,744,2009 год,31.12.2009,822,2011 год,31.12.2011,976,2016 год,31.12.2016,798,2010 год,31.12.2010,798,2015 год,31.12.2015,861,2013 год,31.12.2013,1055,2014 год,31.12.2014,911,2012 год,31.12.2012,1008,2017 год,31.12.2017,810,2022 год,31.12.2022,530,2021 год,31.12.2021,743,2020 год,31.12.2020,688,2023 год,31.12.2023,675,,,,,,,,,,,,,,,,,,,,,,,,,,,
256636,533589,ЖЕЗКАЗГАН Г.А.,городская местность,2019 год,31.12.2019,711,2018 год,31.12.2018,744,2009 год,31.12.2009,822,2011 год,31.12.2011,976,2016 год,31.12.2016,798,2010 год,31.12.2010,798,2015 год,31.12.2015,861,2013 год,31.12.2013,1055,2014 год,31.12.2014,911,2012 год,31.12.2012,1008,2017 год,31.12.2017,810,2022 год,31.12.2022,506,2021 год,31.12.2021,743,2020 год,31.12.2020,688,2023 год,31.12.2023,650,,,,,,,,,,,,,,,,,,,,,,,,,,,
256636,533590,ЖЕЗКАЗГАН Г.А.,сельская местность,2022 год,31.12.2022,24,2023 год,31.12.2023,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256694,741917,КАРАЖАЛ Г.А.,Всего,2019 год,31.12.2019,111,2018 год,31.12.2018,147,2009 год,31.12.2009,202,2011 год,31.12.2011,236,2016 год,31.12.2016,135,2010 год,31.12.2010,175,2015 год,31.12.2015,133,2013 год,31.12.2013,186,2014 год,31.12.2014,165,2012 год,31.12.2012,193,2017 год,31.12.2017,118,2022 год,31.12.2022,143,2021 год,31.12.2021,117,2020 год,31.12.2020,140,2023 год,31.12.2023,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
256694,533589,КАРАЖАЛ Г.А.,городская местность,2019 год,31.12.2019,111,2018 год,31.12.2018,147,2009 год,31.12.2009,202,2011 год,31.12.2011,236,2016 год,31.12.2016,135,2010 год,31.12.2010,175,2015 год,31.12.2015,133,2013 год,31.12.2013,186,2014 год,31.12.2014,165,2012 год,31.12.2012,193,2017 год,31.12.2017,118,2022 год,31.12.2022,143,2021 год,31.12.2021,117,2020 год,31.12.2020,140,2023 год,31.12.2023,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
256698,741917,ПРИОЗЕРСК Г.А.,Всего,2019 год,31.12.2019,111,2018 год,31.12.2018,136,2009 год,31.12.2009,143,2011 год,31.12.2011,137,2016 год,31.12.2016,121,2010 год,31.12.2010,154,2015 год,31.12.2015,162,2013 год,31.12.2013,142,2014 год,31.12.2014,178,2012 год,31.12.2012,141,2017 год,31.12.2017,136,2022 год,31.12.2022,68,2021 год,31.12.2021,112,2020 год,31.12.2020,154,2023 год,31.12.2023,66,,,,,,,,,,,,,,,,,,,,,,,,,,,
256698,533589,ПРИОЗЕРСК Г.А.,городская местность,2019 год,31.12.2019,111,2018 год,31.12.2018,136,2009 год,31.12.2009,143,2011 год,31.12.2011,137,2016 год,31.12.2016,121,2010 год,31.12.2010,154,2015 год,31.12.2015,162,2013 год,31.12.2013,142,2014 год,31.12.2014,178,2012 год,31.12.2012,141,2017 год,31.12.2017,136,2022 год,31.12.2022,68,2021 год,31.12.2021,112,2020 год,31.12.2020,154,2023 год,31.12.2023,66,,,,,,,,,,,,,,,,,,,,,,,,,,,
256700,741917,САРАНЬ Г.А.,Всего,2019 год,31.12.2019,323,2018 год,31.12.2018,276,2009 год,31.12.2009,337,2011 год,31.12.2011,329,2016 год,31.12.2016,270,2010 год,31.12.2010,322,2015 год,31.12.2015,272,2013 год,31.12.2013,312,2014 год,31.12.2014,309,2012 год,31.12.2012,332,2017 год,31.12.2017,304,2022 год,31.12.2022,306,2021 год,31.12.2021,288,2020 год,31.12.2020,260,2023 год,31.12.2023,292,,,,,,,,,,,,,,,,,,,,,,,,,,,
256700,533589,САРАНЬ Г.А.,городская местность,2019 год,31.12.2019,323,2018 год,31.12.2018,276,2009 год,31.12.2009,337,2011 год,31.12.2011,329,2016 год,31.12.2016,270,2010 год,31.12.2010,322,2015 год,31.12.2015,272,2013 год,31.12.2013,312,2014 год,31.12.2014,309,2012 год,31.12.2012,332,2017 год,31.12.2017,304,2022 год,31.12.2022,306,2021 год,31.12.2021,288,2020 год,31.12.2020,260,2023 год,31.12.2023,292,,,,,,,,,,,,,,,,,,,,,,,,,,,
256704,741917,САТПАЕВ Г.А.,Всего,2019 год,31.12.2019,593,2018 год,31.12.2018,589,2009 год,31.12.2009,736,2011 год,31.12.2011,772,2016 год,31.12.2016,573,2010 год,31.12.2010,718,2015 год,31.12.2015,657,2013 год,31.12.2013,739,2014 год,31.12.2014,688,2012 год,31.12.2012,782,2017 год,31.12.2017,571,2022 год,31.12.2022,564,2021 год,31.12.2021,530,2020 год,31.12.2020,556,2023 год,31.12.2023,515,,,,,,,,,,,,,,,,,,,,,,,,,,,
